Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/6           void std::__uninitialized_fill_n<true>::__uninit_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [181]
[194]    0.0    0.00    0.00       6         char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [194]
                0.00    0.00       7/7           __gnu_cxx::__enable_if<std::__is_byte<char>::__value, char*>::__type std::__fill_n_a<unsigned long, char>(char*, unsigned long, char const&) [182]
                0.00    0.00       6/6           std::_Niter_base<char*>::iterator_type std::__niter_base<char*>(char*) [191]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__enable_if<std::__is_byte<char>::__value, char*>::__type std::__fill_n_a<unsigned long, char>(char*, unsigned long, char const&) [182]
[195]    0.0    0.00    0.00       6         __gnu_cxx::__enable_if<std::__is_byte<char>::__value, void>::__type std::__fill_a<char>(char*, char*, char const&) [195]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<unsigned long>::~allocator() [209]
[196]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [196]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<char, std::allocator<char> >::vector(unsigned long, char const&, std::allocator<char> const&) [160]
[197]    0.0    0.00    0.00       5         std::vector<char, std::allocator<char> >::_M_fill_initialize(unsigned long, char const&) [197]
                0.00    0.00       6/8           std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [168]
                0.00    0.00       6/6           void std::__uninitialized_fill_n_a<char*, unsigned long, char, char>(char*, unsigned long, char const&, std::allocator<char>&) [193]
-----------------------------------------------
                0.00    0.00       2/5           void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [280]
                0.00    0.00       3/5           unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [274]
[198]    0.0    0.00    0.00       5         std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [198]
                0.00    0.00       5/7           std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [175]
-----------------------------------------------
                0.00    0.00       2/4           std::_Miter_base<std::_Bit_const_iterator>::iterator_type std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [235]
                0.00    0.00       2/4           std::_Niter_base<std::_Bit_const_iterator>::iterator_type std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [236]
[199]    0.0    0.00    0.00       4         std::_Iter_base<std::_Bit_const_iterator, false>::_S_base(std::_Bit_const_iterator) [199]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [57]
                0.00    0.00       3/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_append(unsigned long) [15]
[200]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [200]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [226]
[201]    0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [201]
                0.00    0.00       3/3           std::allocator<unsigned long>::~allocator() [209]
-----------------------------------------------
                0.00    0.00       1/4           Context::~Context() [56]
                0.00    0.00       3/4           BFSSingleThread(int) [1]
[202]    0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::~vector() [202]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [226]
-----------------------------------------------
                0.00    0.00       1/4           std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [276]
                0.00    0.00       3/4           std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [275]
[203]    0.0    0.00    0.00       4         std::_Niter_base<std::_Bit_iterator>::iterator_type std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator) [203]
                0.00    0.00       4/6           std::_Iter_base<std::_Bit_iterator, false>::_S_base(std::_Bit_iterator) [190]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<char*, char>(char*, char*, std::allocator<char>&) [238]
[204]    0.0    0.00    0.00       4         void std::_Destroy<char*>(char*, char*) [204]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<char*>(char*, char*) [220]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<unsigned long>::allocator() [208]
[205]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [205]
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [242]
                0.00    0.00       2/3           std::enable_if<std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::__maxsize_helper<std::allocator<std::vector<int, std::allocator<int> > > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size<std::allocator<std::vector<int, std::allocator<int> > > const>(std::allocator<std::vector<int, std::allocator<int> > > const&) [228]
[206]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [206]
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [246]
                0.00    0.00       2/3           std::vector<bool, std::allocator<bool> >::max_size() const [219]
[207]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<unsigned long>::max_size() const [207]
-----------------------------------------------
                0.00    0.00       3/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl() [98]
[208]    0.0    0.00    0.00       3         std::allocator<unsigned long>::allocator() [208]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [205]
-----------------------------------------------
                0.00    0.00       3/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [201]
[209]    0.0    0.00    0.00       3         std::allocator<unsigned long>::~allocator() [209]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [196]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [223]
[210]    0.0    0.00    0.00       3         std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [210]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [212]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [84]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [226]
[211]    0.0    0.00    0.00       3         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [211]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [245]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [210]
[212]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [212]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Worker*, std::allocator<Worker*> >::begin() [267]
                0.00    0.00       1/2           std::vector<Worker*, std::allocator<Worker*> >::end() [266]
[213]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > >::__normal_iterator(Worker** const&) [213]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [218]
[214]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [214]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [84]
[215]    0.0    0.00    0.00       2         std::_Bit_iterator::operator+(long) const [215]
                0.00    0.00       2/2           std::_Bit_iterator::operator+=(long) [224]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::max_size() const [219]
